Ram,Weight,Price,TouchScreen,IPS,aspect_ratio,ppi,HDD,SSD,Hybrid,Flash_Storage,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,os_Mac,os_Other,os_Windows,Gpu_brand_Intel,Gpu_brand_Nvidia,Cpu_brand_Intel Core i3,Cpu_brand_Intel Core i5,Cpu_brand_Intel Core i7,Cpu_brand_Other Intel Processor,Price_log
4,2.2,24988.32,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.126203812574422
8,1.36,76030.56,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.23890379622848
32,4.42,167778.72,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,12.030407207546824
8,2.5,54239.04,0,0,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.901174660077132
4,2.1,21951.36,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.996629929808053
16,2.65,79866.72,0,1,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.288127045116099
8,2.06,93932.64,1,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.450343854500035
8,1.83,37242.72,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,10.525238618990686
16,2.73,109218.672,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.601116472588652
4,2.0,21258.1872,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,9.964544419744591
8,2.37,39906.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.594325067871669
4,2.8,28238.4,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,10.248473444922546
8,1.91,32979.7872,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.403680464840251
4,1.8,16463.52,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.708963041637261
4,2.4,20246.4,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.915781669229606
8,2.02,51729.55199999999,0,0,1.7777777777777777,141.21199808219862,21024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.853803833731272
16,1.38,93186.72,1,0,1.7777777777777777,157.3505121487356,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.442371232335963
8,2.1,60978.96,0,1,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,11.018300564589259
8,1.21,103842.72,1,1,1.7777777777777777,331.2642361026012,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.550642355641386
8,2.7,85194.72,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.352706476813816
16,2.2,64961.10719999999,0,0,1.7777777777777777,141.21199808219862,21024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11.08155941273309
8,1.93,72940.31999999999,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.197410561265002
8,2.2,36496.8,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,10.505007263781431
4,2.2,16303.68,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.699207462149198
16,3.6,159786.72,0,0,1.7777777777777777,127.33567457123111,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.98160146330393
16,1.4,98514.72,1,1,1.7777777777777777,316.96506044349616,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.497971408335056
8,1.8,63456.48,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.058125354295145
32,4.7,207259.2,0,0,1.7777777777777777,127.33567457123111,11024,512,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,12.241730287709276
8,1.35,58554.72,0,0,1.6,127.67794013309688,0,0,0,128,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,10.977734058532482
8,2.04,119916.2304,1,1,1.7777777777777777,282.42399616439724,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,11.694557037112846
8,2.59,83170.08,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.328654970229907
4,2.29,26107.2,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.170004720212974
8,1.6,90043.2,0,0,1.7777777777777777,176.23257360658386,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.408055939867921
8,1.2,60153.12,0,1,1.7777777777777777,276.053530085501,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.004665214485216
8,2.2,58554.72,0,1,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.977734058532482
16,1.29,119347.2,1,0,1.7777777777777777,276.053530085501,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.689800549960745
8,3.4,159786.72,0,1,1.7777777777777777,127.33567457123111,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.98160146330393
16,2.9,108105.12,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.590868616270843
16,1.93,81912.13919999999,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.313414686766107
8,1.47,79387.2,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.28210502158141
4,2.04,41025.0672,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.621962929026408
8,2.2,55571.04,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.925435476055437
16,1.83,152274.24,0,1,1.6,220.53462386625827,0,512,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,11.933444951799322
8,2.13,40908.384,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.619114753366912
4,2.1,17582.399999999998,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.77471055413221
16,2.5,126273.6,0,0,1.7777777777777777,282.42399616439724,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.74621417964167
8,1.7,55938.672,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,10.932029103313662
4,1.86,25840.8,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.159748614913156
8,1.6,63882.72,1,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,11.064819834822508
16,1.24,99367.2,1,0,1.7777777777777777,157.3505121487356,0,512,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.506587421942397
8,2.3,88178.4,0,1,1.7777777777777777,141.21199808219862,11024,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.387128654624775
4,1.86,21258.72,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.964569481536397
4,2.18,37725.4368,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.538116369060559
8,2.6,92615.0256,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.43621746829565
8,1.88,69157.44,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.14415538315185
4,2.1,21312.0,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.967072494161238
8,1.252,71395.2,1,0,1.5,200.84255993695703,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.175999925622857
8,1.75,55890.72,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.9311715265263
8,2.7,58341.6,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,10.974087808763938
8,2.2,43263.36,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.675084480373934
8,0.92,69264.0,0,1,1.6,226.41554716935852,0,0,0,256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,11.14569500709198
16,2.59,46833.6528,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.754378652356438
8,1.34,61735.536,0,0,1.6,127.67794013309688,0,0,0,256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,11.03063119023011
4,1.08,51095.52,0,0,1.7786458333333333,135.0942111925629,0,0,0,256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,10.841471672111513
16,1.2,99580.32,1,0,1.7777777777777777,276.053530085501,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.508729875782148
4,2.36,35111.52,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.466313041010059
4,1.86,26037.4032,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.167327773397746
8,1.1,60472.8,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.00996549237106
4,2.0,40972.32,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.620676402161354
4,1.4,14332.32,0,0,1.7786458333333333,135.0942111925629,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,9.570342175774599
8,2.36,47365.92,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.765679373749014
8,2.73,94305.6,0,1,1.7777777777777777,127.33567457123111,11024,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,11.454306455567952
8,2.6,67772.16,0,1,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.123921525344702
8,2.0,58288.32,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.973174165162662
6,2.1,21791.52,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.989322070632241
16,2.06,101178.72,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.524653620496773
4,2.1,24988.32,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.126203812574422
4,2.1,36709.92,0,1,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.510829537468052
8,1.96,101391.84,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,11.526757756206273
8,2.8,31381.92,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,10.354019074857808
8,1.91,38308.32,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.55344848760242
24,2.24,158135.04,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.971210954208564
32,4.6,141884.63999999998,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.862776660000488
4,1.68,18594.72,0,0,1.7786458333333333,111.93520355955211,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,9.830686725695612
4,1.89,13053.0672,0,0,1.7777777777777777,141.21199808219862,0,0,0,64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.476855027029316
12,2.2,72988.272,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,11.198067750426901
8,1.41,50562.72,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,10.830989602063529
8,2.14,28768.536,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.267072328504518
8,1.35,53173.44,0,0,1.6,127.67794013309688,0,0,0,256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,10.881333108748292
4,2.2,25521.12,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,10.147300806108744
8,1.8,88924.31999999999,1,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.395552195348275
8,2.7,63499.10399999999,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.058796822674717
8,0.97,101658.24,0,0,1.7777777777777777,176.23257360658386,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,11.52938171507289
4,1.86,18434.3472,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,9.82202514423106
8,2.2,35644.32,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.48137314092762
4,2.23,32820.48,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.398838458081958
8,1.6,36709.92,1,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,10.510829537468052
8,1.95,63882.72,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,11.064819834822508
8,2.5,46833.12,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,10.754367276099781
4,2.06,25679.8944,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.15350258585783
8,2.0,60885.72,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,11.016770367521554
4,1.5,29250.72,0,1,1.7777777777777777,165.6321180513006,0,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.283693654349953
8,1.6,59620.32,0,0,1.7777777777777777,157.3505121487356,0,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.995768507208373
8,1.37,98514.72,1,1,1.7777777777777777,158.48253022174808,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.497971408335056
8,1.2,77788.8,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.261765596172962
4,2.1,15877.44,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,9.67271749319976
8,2.2,31381.92,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.354019074857808
6,1.91,30310.992,0,1,1.7777777777777777,141.21199808219862,0,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.319298688776522
4,2.2,17155.627200000003,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,9.750139803606897
8,1.95,104588.1072,0,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.557794687522952
4,1.44,12201.12,0,0,1.7786458333333333,111.93520355955211,0,32,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.409364986116808
8,2.2,31962.672,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10.372355286897466
8,1.3,63563.04,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,11.059803180619348
8,1.84,74005.92,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.211913881327705
4,1.2,63669.6,0,0,1.7777777777777777,165.6321180513006,0,128,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.061478196557058
8,1.25,81784.8,1,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.311858913389603
4,2.8,26053.92,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.16796189691066
8,2.4,63882.72,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,11.064819834822508
8,2.4,23922.72,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.082625714367484
8,2.2,53168.112,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,10.881232905211656
4,2.1,21205.44,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,9.962060188115156
